epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.9590667941046099,0.11286401733201235,0.001,0.9647412455673758,0.0935860331652435
1,0.9657683676861702,0.09043316548782672,0.001,0.966336990248227,0.0892765648927249
2,0.9676459995567376,0.0847820667563178,0.001,0.9665059840425532,0.08797113392898377
3,0.9691350842198582,0.07995424228357086,0.001,0.966547539893617,0.08758805999730496
