epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.9577351022273937,0.11894016371584161,0.001,0.9623261580230497,0.09857075420994285
1,0.9637459829343972,0.09915065161011954,0.001,0.96453554410461,0.09328573062381845
2,0.9655363475177305,0.09324550707097964,0.001,0.9651796597960993,0.09089716359418124
3,0.9671959843195922,0.08816116866622623,0.001,0.9662497229609929,0.08885381493638171
4,0.9692131745899822,0.08232139009678512,0.001,0.9664748171542553,0.08902494886110648
5,0.9717203776041666,0.07584035413996944,0.001,0.9661319813829787,0.09209355147198793
