epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.9611729831560284,0.10708385444384941,0.001,0.9651097074468085,0.09193167714468131
1,0.9667802526595745,0.0877351387542613,0.001,0.9665419991134752,0.08833427376358222
2,0.9691191544769504,0.08028773467274422,0.001,0.9661486037234043,0.08849489093883663
3,0.971690076462766,0.07225729835794327,0.001,0.9654005984042553,0.09205223618881077
